SalesOrderID,CustomerID,OrderQty,ProductID,UnitPriceDiscount
61309,29,1,876,0%
61310,21,1,977,0%
61310,21,1,931,0%
61311,34,1,999,0%
61311,34,1,872,0%
61312,16,1,959,0%
61313,48,1,976,0%
61313,48,1,712,0%
61313,48,1,711,0%
61314,48,1,876,0%
61315,39,1,932,0%
61315,39,1,922,0%
61315,39,1,711,0%
61315,39,1,883,0%
61315,39,1,712,0%
61316,35,1,929,0%
61316,35,1,873,0%
61317,16,1,878,0%
61318,27,1,878,0%
61318,27,1,708,0%
61319,5,1,922,0%
61319,5,1,931,0%
61319,5,1,873,0%
61320,12,1,871,0%
61320,12,1,870,0%
61320,12,1,707,0%
61321,43,1,716,0%
61321,43,1,860,0%
61322,12,1,873,0%
61322,12,1,876,0%
61323,18,1,973,0%
61323,18,1,711,0%
61324,20,1,973,0%
61324,20,1,711,0%
61325,27,1,976,0%
61325,27,1,881,0%
61325,27,1,860,0%
61326,38,1,795,0%
61326,38,1,877,0%
61327,50,1,782,0%
61327,50,1,712,0%
61327,50,1,707,0%
61328,3,1,883,0%
61329,1,1,934,0%
61329,1,1,923,0%
61329,1,1,707,0%
61330,40,1,933,0%
61330,40,1,922,0%
61331,42,1,933,0%
61331,42,1,922,0%
61331,42,1,873,0%
61332,44,1,928,0%
61332,44,1,921,0%
61333,10,1,921,0%
61333,10,1,929,0%
61334,45,1,929,0%
61334,45,1,873,0%
61335,4,1,869,0%
61336,6,1,867,0%
61336,6,1,875,0%
61337,6,1,870,0%
61338,31,1,921,0%
61338,31,1,708,0%
61339,19,1,878,0%
61339,19,1,865,0%
61340,48,1,878,0%
61340,48,1,871,0%
61340,48,1,870,0%
61340,48,1,873,0%
61341,23,1,878,0%
61341,23,1,714,0%
61342,27,1,921,0%
61342,27,1,930,0%
61342,27,1,873,0%
61343,34,1,859,0%
61343,34,1,870,0%
61344,4,1,921,0%
61344,4,1,929,0%
61344,4,1,873,0%
61345,31,1,929,0%
61345,31,1,921,0%
61345,31,1,707,0%
61346,30,1,870,0%
61347,42,1,870,0%
61347,42,1,858,0%
61347,42,1,883,0%
61348,21,1,934,0%
61348,21,1,923,0%
61348,21,1,858,0%
61349,20,1,934,0%
61349,20,1,923,0%
61349,20,1,708,0%
61350,30,1,930,0%
61350,30,1,921,0%
61350,30,1,707,0%
61351,48,1,930,0%
61351,48,1,878,0%
61351,48,1,707,0%
61352,33,1,930,0%
61353,2,1,878,0%
61353,2,1,707,0%
61353,2,1,864,0%
61354,12,1,712,0%
61355,39,1,713,0%
61356,26,1,983,0%
61357,44,1,980,0%
61357,44,1,929,0%
61357,44,1,921,0%
61357,44,1,708,0%
61357,44,1,858,0%
61358,19,1,780,0%
61358,19,1,878,0%
61358,19,1,865,0%
61359,31,1,780,0%
61360,13,1,782,0%
61360,13,1,921,0%
61360,13,1,930,0%
61360,13,1,711,0%
61360,13,1,716,0%
61361,46,1,798,0%
61361,46,1,884,0%
61362,9,1,782,0%
61362,9,1,873,0%
61363,31,1,963,0%
61363,31,1,870,0%
61363,31,1,872,0%
61364,23,1,955,0%
61364,23,1,712,0%
61365,19,1,975,0%
61365,19,1,707,0%
61366,29,1,957,0%
61366,29,1,870,0%
61366,29,1,872,0%
61366,29,1,880,0%
61367,38,1,968,0%
61367,38,1,870,0%
61367,38,1,872,0%
61367,38,1,882,0%
61368,38,1,969,0%
61368,38,1,711,0%
61369,46,1,958,0%
61370,27,1,954,0%
61370,27,1,707,0%
61371,28,1,999,0%
61372,18,1,877,0%
61373,15,1,871,0%
61374,40,1,708,0%
61375,18,1,708,0%
61376,15,1,877,0%
61377,18,1,712,0%
61378,17,1,712,0%
61379,21,1,795,0%
61379,21,1,922,0%
61379,21,1,933,0%
61379,21,1,711,0%
61380,46,1,784,0%
61380,46,1,930,0%
61380,46,1,873,0%
61381,23,1,784,0%
61381,23,1,930,0%
61382,43,1,784,0%
61382,43,1,878,0%
61382,43,1,871,0%
61382,43,1,870,0%
61383,2,1,781,0%
61383,2,1,878,0%
61383,2,1,880,0%
61384,18,1,922,0%
61384,18,1,715,0%
61385,21,1,873,0%
61385,21,1,877,0%
61386,32,1,934,0%
61386,32,1,923,0%
61386,32,1,873,0%
61387,50,1,923,0%
61387,50,1,712,0%
61388,6,1,928,0%
61388,6,1,873,0%
61389,11,1,933,0%
61390,4,1,934,0%
61390,4,1,923,0%
61390,4,1,711,0%
61391,34,1,934,0%
61391,34,1,923,0%
61392,5,1,928,0%
61393,50,1,933,0%
61393,50,1,922,0%
61393,50,1,707,0%
61394,9,1,871,0%
61394,9,1,708,0%
61394,9,1,714,0%
61394,9,1,859,0%
61395,47,1,870,0%
61395,47,1,880,0%
61395,47,1,877,0%
61396,12,1,870,0%
61396,12,1,711,0%
61396,12,1,716,0%
61397,2,1,870,0%
61398,30,1,921,0%
61399,23,1,921,0%
61399,23,1,708,0%
61400,10,1,921,0%
61400,10,1,708,0%
61401,36,1,878,0%
61401,36,1,712,0%
61401,36,1,713,0%
61402,45,1,878,0%
61402,45,1,711,0%
61402,45,1,860,0%
61403,45,1,921,0%
61404,45,1,878,0%
61404,45,1,715,0%
61405,10,1,928,0%
61405,10,1,921,0%
61405,10,1,877,0%
61406,43,1,921,0%
61406,43,1,929,0%
61406,43,1,708,0%
61406,43,1,881,0%
61407,5,1,922,0%
61407,5,1,873,0%
61407,5,1,876,0%
61408,17,1,922,0%
61408,17,1,880,0%
61409,23,1,783,0%
61409,23,1,930,0%
61409,23,1,921,0%
61409,23,1,878,0%
61409,23,1,874,0%
61410,22,1,784,0%
61410,22,1,878,0%
61410,22,1,877,0%
61411,33,1,784,0%
61411,33,1,871,0%
61411,33,1,870,0%
61411,33,1,708,0%
61412,39,1,784,0%
61412,39,1,930,0%
61412,39,1,878,0%
61412,39,1,871,0%
61412,39,1,870,0%
61412,39,1,712,0%
61412,39,1,881,0%
61413,26,1,784,0%
61413,26,1,871,0%
61413,26,1,870,0%
61414,26,1,780,0%
61414,26,1,711,0%
61415,28,1,781,0%
61415,28,1,878,0%
61415,28,1,715,0%
61415,28,1,712,0%
61416,2,1,966,0%
61416,2,1,872,0%
61416,2,1,870,0%
61416,2,1,707,0%
61417,13,1,800,0%
61418,20,1,799,0%
61418,20,1,922,0%
61418,20,1,932,0%
61418,20,1,708,0%
61419,42,1,800,0%
61420,26,1,784,0%
61420,26,1,878,0%
61420,26,1,880,0%
61420,26,1,712,0%
61421,37,1,712,0%
61421,37,1,969,0%
61422,8,1,956,0%
61422,8,1,923,0%
61422,8,1,934,0%
61422,8,1,711,0%
61423,28,1,999,0%
61423,28,1,922,0%
61423,28,1,931,0%
61423,28,1,711,0%
61424,35,1,999,0%
61424,35,1,711,0%
61425,40,1,972,0%
61425,40,1,707,0%
61426,22,1,999,0%
61426,22,1,872,0%
61426,22,1,870,0%
61426,22,1,707,0%
61427,12,1,999,0%
61428,3,1,796,0%
61428,3,1,922,0%
61428,3,1,933,0%
61428,3,1,873,0%
61429,9,1,792,0%
61429,9,1,922,0%
61429,9,1,933,0%
61429,9,1,707,0%
61430,40,1,708,0%
61431,3,1,922,0%
61431,3,1,932,0%
61432,36,1,929,0%
61432,36,1,921,0%
61432,36,1,873,0%
61433,13,1,929,0%
61433,13,1,921,0%
61433,13,1,873,0%
61433,13,1,877,0%
61434,35,1,870,0%
61434,35,1,712,0%
61435,11,1,881,0%
61435,11,1,712,0%
61436,22,1,923,0%
61436,22,1,934,0%
61436,22,1,870,0%
61436,22,1,872,0%
61437,14,1,990,0%
61437,14,1,878,0%
61437,14,1,871,0%
61437,14,1,870,0%
61437,14,1,859,0%
61438,29,1,974,0%
61438,29,1,882,0%
61439,31,1,973,0%
61439,31,1,713,0%
61440,41,1,982,0%
61440,41,1,713,0%
61441,5,1,780,0%
61441,5,1,871,0%
61441,5,1,870,0%
61441,5,1,860,0%
61442,38,1,784,0%
61442,38,1,930,0%
61443,31,1,883,0%
61444,22,1,928,0%
61444,22,1,921,0%
61444,22,1,873,0%
61445,34,1,931,0%
61445,34,1,873,0%
61446,15,1,933,0%
61446,15,1,922,0%
61446,15,1,858,0%
61447,13,1,929,0%
61447,13,1,921,0%
61447,13,1,874,0%
61448,48,1,929,0%
61449,47,1,922,0%
61449,47,1,933,0%
61450,22,1,929,0%
61450,22,1,921,0%
61450,22,1,873,0%
61451,47,1,921,0%
61451,47,1,929,0%
61451,47,1,711,0%
61451,47,1,858,0%
61451,47,1,716,0%
61452,33,1,929,0%
61452,33,1,873,0%
61453,26,1,870,0%
61453,26,1,871,0%
61453,26,1,708,0%
61454,27,1,870,0%
61454,27,1,871,0%
61454,27,1,880,0%
61455,46,1,867,0%
61455,46,1,860,0%
61456,43,1,865,0%
61456,43,1,870,0%
61457,9,1,921,0%
61457,9,1,873,0%
61458,37,1,921,0%
61458,37,1,873,0%
61459,42,1,921,0%
61459,42,1,865,0%
61460,7,1,921,0%
61460,7,1,928,0%
61460,7,1,866,0%
61461,8,1,921,0%
61461,8,1,930,0%
61461,8,1,716,0%
61461,8,1,858,0%
61462,40,1,930,0%
61462,40,1,873,0%
61463,8,1,930,0%
61464,19,1,878,0%
61465,5,1,991,0%
61465,5,1,878,0%
61465,5,1,711,0%
61465,5,1,712,0%
61465,5,1,883,0%
61466,26,1,780,0%
61466,26,1,930,0%
61466,26,1,873,0%
61467,43,1,978,0%
61467,43,1,877,0%
61468,16,1,959,0%
61468,16,1,708,0%
61469,10,1,953,0%
61470,50,1,955,0%
61470,50,1,923,0%
61470,50,1,934,0%
61470,50,1,707,0%
61470,50,1,712,0%
61471,39,1,801,0%
61471,39,1,932,0%
61471,39,1,922,0%
61471,39,1,858,0%
61472,7,1,782,0%
61472,7,1,873,0%
61473,22,1,782,0%
61473,22,1,871,0%
61474,22,1,962,0%
61475,49,1,955,0%
61475,49,1,711,0%
61476,39,1,997,0%
61476,39,1,931,0%
61476,39,1,873,0%
61477,35,1,800,0%
61477,35,1,872,0%
61477,35,1,870,0%
61477,35,1,880,0%
61478,39,1,799,0%
61478,39,1,922,0%
61478,39,1,874,0%
61478,39,1,932,0%
61479,41,1,712,0%
61479,41,1,973,0%
61480,34,1,797,0%
61480,34,1,883,0%
61481,8,1,980,0%
61482,31,1,921,0%
61482,31,1,928,0%
61482,31,1,873,0%
61483,6,1,921,0%
61483,6,1,929,0%
61483,6,1,873,0%
61484,25,1,870,0%
61484,25,1,884,0%
61485,26,1,868,0%
61485,26,1,884,0%
61486,3,1,871,0%
61486,3,1,870,0%
61486,3,1,880,0%
61487,10,1,715,0%
61488,24,1,982,0%
61488,24,1,712,0%
61488,24,1,868,0%
61489,45,1,780,0%
61489,45,1,878,0%
61489,45,1,873,0%
61490,44,1,784,0%
61490,44,1,871,0%
61490,44,1,707,0%
61490,44,1,713,0%
61490,44,1,712,0%
61491,10,1,782,0%
61491,10,1,930,0%
61491,10,1,921,0%
61491,10,1,711,0%
61492,33,1,782,0%
61493,24,1,882,0%
61494,13,1,873,0%
61494,13,1,877,0%
61495,5,1,715,0%
61496,42,1,922,0%
61496,42,1,932,0%
61496,42,1,873,0%
61497,17,1,934,0%
61497,17,1,923,0%
61497,17,1,711,0%
61498,37,1,931,0%
61498,37,1,873,0%
61498,37,1,876,0%
61499,23,1,928,0%
61499,23,1,921,0%
61499,23,1,878,0%
61499,23,1,708,0%
61499,23,1,860,0%
61500,45,1,921,0%
61500,45,1,929,0%
61500,45,1,875,0%
61501,7,1,922,0%
61501,7,1,933,0%
61501,7,1,708,0%
61502,22,1,929,0%
61502,22,1,921,0%
61502,22,1,711,0%
61503,15,1,929,0%
61504,19,1,871,0%
61504,19,1,870,0%
61504,19,1,711,0%
61504,19,1,858,0%
61505,43,1,868,0%
61506,50,1,869,0%
61506,50,1,865,0%
61507,12,1,870,0%
61508,46,1,921,0%
61508,46,1,708,0%
61509,26,1,921,0%
61509,26,1,928,0%
61509,26,1,873,0%
61509,26,1,877,0%
61510,32,1,932,0%
61510,32,1,922,0%
61511,40,1,931,0%
61511,40,1,873,0%
61512,6,1,922,0%
61512,6,1,865,0%
61513,10,1,922,0%
61513,10,1,884,0%
61514,9,1,931,0%
61515,11,1,934,0%
61515,11,1,923,0%
61515,11,1,873,0%
61516,28,1,923,0%
61516,28,1,873,0%
61517,48,1,930,0%
61518,42,1,930,0%
61518,42,1,921,0%
61518,42,1,711,0%
61519,27,1,784,0%
61519,27,1,878,0%
61519,27,1,711,0%
61520,1,1,781,0%
61520,1,1,878,0%
61520,1,1,880,0%
61521,1,1,784,0%
61521,1,1,921,0%
61521,1,1,930,0%
61521,1,1,708,0%
61521,1,1,858,0%
61522,34,1,976,0%
61522,34,1,884,0%
61523,4,1,793,0%
61523,4,1,922,0%
61523,4,1,933,0%
61523,4,1,707,0%
61523,4,1,860,0%
61524,19,1,800,0%
61524,19,1,922,0%
61524,19,1,932,0%
61524,19,1,711,0%
61525,19,1,781,0%
61525,19,1,870,0%
61525,19,1,871,0%
61526,26,1,953,0%
61526,26,1,707,0%
61527,50,1,971,0%
61527,50,1,708,0%
61528,33,1,963,0%
61528,33,1,707,0%
61529,38,1,971,0%
61529,38,1,875,0%
61530,4,1,998,0%
61530,4,1,707,0%
61531,21,1,999,0%
61531,21,1,872,0%
61531,21,1,870,0%
61531,21,1,880,0%
61531,21,1,877,0%
61532,19,1,999,0%
61532,19,1,872,0%
61532,19,1,870,0%
61532,19,1,874,0%
61533,41,1,997,0%
61533,41,1,872,0%
61534,3,1,997,0%
61534,3,1,870,0%
61534,3,1,872,0%
61534,3,1,880,0%
61534,3,1,877,0%
61535,10,1,997,0%
61535,10,1,872,0%
61536,19,1,973,0%
61536,19,1,714,0%
61537,10,1,799,0%
61537,10,1,870,0%
61537,10,1,872,0%
61537,10,1,707,0%
61538,2,1,983,0%
61538,2,1,867,0%
61538,2,1,712,0%
61539,34,1,929,0%
61539,34,1,921,0%
61539,34,1,873,0%
61540,17,1,878,0%
61540,17,1,871,0%
61540,17,1,870,0%
61540,17,1,865,0%
61541,35,1,869,0%
61542,27,1,921,0%
61542,27,1,711,0%
61543,36,1,922,0%
61543,36,1,873,0%
61544,5,1,922,0%
61544,5,1,881,0%
61545,18,1,712,0%
61545,18,1,716,0%
61546,49,1,712,0%
61547,30,1,976,0%
61547,30,1,872,0%
61547,30,1,870,0%
61548,12,1,783,0%
61548,12,1,878,0%
61548,12,1,715,0%
61548,12,1,712,0%
61549,32,1,781,0%
61550,4,1,783,0%
61550,4,1,930,0%
61550,4,1,921,0%
61550,4,1,873,0%
61551,4,1,707,0%
61551,4,1,858,0%
61552,44,1,922,0%
61552,44,1,708,0%
61552,44,1,716,0%
61553,6,1,714,0%
61553,6,1,712,0%
61554,35,1,931,0%
61554,35,1,922,0%
61554,35,1,707,0%
61555,28,1,921,0%
61555,28,1,928,0%
61555,28,1,873,0%
61556,49,1,933,0%
61556,49,1,922,0%
61557,18,1,933,0%
61558,1,1,929,0%
61558,1,1,921,0%
61558,1,1,873,0%
61559,20,1,922,0%
61559,20,1,933,0%
61559,20,1,859,0%
61559,20,1,711,0%
61560,20,1,871,0%
61560,20,1,870,0%
61560,20,1,708,0%
61561,14,1,870,0%
61561,14,1,877,0%
61562,35,1,878,0%
61562,35,1,711,0%
61563,25,1,921,0%
61563,25,1,708,0%
61564,18,1,921,0%
61565,26,1,930,0%
61565,26,1,921,0%
61565,26,1,873,0%
61566,1,1,922,0%
61566,1,1,933,0%
61566,1,1,708,0%
61567,39,1,932,0%
61567,39,1,922,0%
61567,39,1,708,0%
61568,14,1,928,0%
61568,14,1,873,0%
61569,7,1,929,0%
61569,7,1,921,0%
61569,7,1,707,0%
61570,3,1,929,0%
61570,3,1,921,0%
61570,3,1,873,0%
61570,3,1,879,0%
61570,3,1,712,0%
61571,50,1,929,0%
61571,50,1,921,0%
61571,50,1,880,0%
61572,4,1,931,0%
61572,4,1,922,0%
61572,4,1,875,0%
61573,21,1,870,0%
61573,21,1,875,0%
61574,7,1,931,0%
61574,7,1,873,0%
61575,50,1,878,0%
61575,50,1,715,0%
61576,24,1,921,0%
61576,24,1,930,0%
61576,24,1,873,0%
61576,24,1,877,0%
61577,40,1,878,0%
61577,40,1,708,0%
61578,7,1,883,0%
61579,13,1,878,0%
61579,13,1,707,0%
61579,13,1,715,0%
61580,18,1,781,0%
61580,18,1,880,0%
61581,4,1,780,0%
61581,4,1,878,0%
61581,4,1,881,0%
61582,43,1,961,0%
61582,43,1,708,0%
61583,45,1,956,0%
61583,45,1,934,0%
61584,17,1,800,0%
61584,17,1,711,0%
61585,46,1,798,0%
61586,49,1,799,0%
61586,49,1,932,0%
61586,49,1,922,0%
61586,49,1,873,0%
61587,23,1,779,0%
61587,23,1,878,0%
61587,23,1,873,0%
61588,30,1,779,0%
61588,30,1,930,0%
61589,1,1,960,0%
61589,1,1,870,0%
61589,1,1,872,0%
61590,47,1,955,0%
61590,47,1,711,0%
61591,25,1,998,0%
61591,25,1,931,0%
61591,25,1,922,0%
61591,25,1,880,0%
61592,7,1,798,0%
61592,7,1,881,0%
61593,24,1,798,0%
61593,24,1,707,0%
61593,24,1,712,0%
61594,37,1,999,0%
61594,37,1,872,0%
61594,37,1,870,0%
61594,37,1,884,0%
61594,37,1,712,0%
61595,38,1,999,0%
61595,38,1,870,0%
61595,38,1,872,0%
61595,38,1,882,0%
61596,37,1,983,0%
61597,42,1,999,0%
61597,42,1,931,0%
61597,42,1,873,0%
61598,11,1,867,0%
61598,11,1,882,0%
61598,11,1,712,0%
61599,11,1,921,0%
61599,11,1,873,0%
61600,4,1,707,0%
61601,15,1,975,0%
61601,15,1,872,0%
61601,15,1,870,0%
61601,15,1,707,0%
61602,17,1,796,0%
61602,17,1,933,0%
61602,17,1,711,0%
61602,17,1,712,0%
61603,47,1,793,0%
61603,47,1,877,0%
61604,27,1,779,0%
61604,27,1,878,0%
61605,15,1,712,0%
61605,15,1,882,0%
61606,28,1,934,0%
61606,28,1,923,0%
61606,28,1,707,0%
61607,7,1,928,0%
61607,7,1,921,0%
61607,7,1,707,0%
61608,35,1,934,0%
61608,35,1,923,0%
61608,35,1,711,0%
61608,35,1,860,0%
61609,13,1,921,0%
61609,13,1,928,0%
61609,13,1,875,0%
61610,20,1,928,0%
61610,20,1,873,0%
61610,20,1,876,0%
61611,9,1,931,0%
61611,9,1,922,0%
61611,9,1,708,0%
61612,24,1,922,0%
61612,24,1,933,0%
61612,24,1,873,0%
61612,24,1,876,0%
61613,17,1,933,0%
61613,17,1,922,0%
61613,17,1,873,0%
61614,21,1,929,0%
61614,21,1,921,0%
61614,21,1,878,0%
61614,21,1,870,0%
61614,21,1,871,0%
61614,21,1,707,0%
61615,34,1,871,0%
61615,34,1,870,0%
61615,34,1,707,0%
61616,18,1,871,0%
61616,18,1,866,0%
61616,18,1,870,0%
61617,1,1,868,0%
61618,30,1,868,0%
61618,30,1,713,0%
61619,14,1,921,0%
61619,14,1,707,0%
61620,27,1,921,0%
61620,27,1,708,0%
61620,27,1,858,0%
61621,13,1,878,0%
61621,13,1,860,0%
61622,9,1,878,0%
61623,49,1,932,0%
61623,49,1,881,0%
61624,25,1,932,0%
61624,25,1,922,0%
61624,25,1,713,0%
61625,21,1,870,0%
61625,21,1,708,0%
61625,21,1,712,0%
61626,43,1,922,0%
61627,4,1,931,0%
61627,4,1,873,0%
61628,10,1,931,0%
61628,10,1,922,0%
61628,10,1,873,0%
61629,5,1,923,0%
61629,5,1,880,0%
61629,5,1,714,0%
61630,41,1,923,0%
61631,19,1,878,0%
61631,19,1,713,0%
61632,48,1,872,0%
61632,48,1,870,0%
61633,27,1,795,0%
61633,27,1,872,0%
61633,27,1,870,0%
61634,30,1,783,0%
61634,30,1,930,0%
61634,30,1,921,0%
61635,22,1,779,0%
61635,22,1,878,0%
61635,22,1,711,0%
61635,22,1,714,0%
61635,22,1,860,0%
61636,7,1,781,0%
61636,7,1,871,0%
61637,31,1,779,0%
61638,38,1,971,0%
61638,38,1,883,0%
61638,38,1,858,0%
61639,41,1,792,0%
61639,41,1,922,0%
61639,41,1,933,0%
61639,41,1,873,0%
61640,28,1,958,0%
61640,28,1,870,0%
61640,28,1,872,0%
61641,29,1,969,0%
61641,29,1,711,0%
61641,29,1,715,0%
61642,17,1,967,0%
61642,17,1,870,0%
61642,17,1,866,0%
61642,17,1,872,0%
61643,38,1,712,0%
61643,38,1,956,0%
61644,2,1,977,0%
61644,2,1,931,0%
61644,2,1,922,0%
61644,2,1,873,0%
61645,4,1,977,0%
61645,4,1,708,0%
61645,4,1,860,0%
61646,23,1,977,0%
61646,23,1,870,0%
61646,23,1,872,0%
61647,39,1,798,0%
61647,39,1,883,0%
61648,5,1,799,0%
61648,5,1,858,0%
61648,5,1,716,0%
61649,9,1,797,0%
61650,16,1,799,0%
61650,16,1,715,0%
61651,3,1,975,0%
61651,3,1,882,0%
61651,3,1,712,0%
61652,11,1,997,0%
61652,11,1,708,0%
61653,8,1,966,0%
61653,8,1,870,0%
61653,8,1,872,0%
61654,35,1,954,0%
61654,35,1,934,0%
61654,35,1,923,0%
61654,35,1,707,0%
61655,48,1,954,0%
61655,48,1,934,0%
61656,11,1,957,0%
61656,11,1,884,0%
61657,47,1,931,0%
61657,47,1,712,0%
61658,50,1,878,0%
61658,50,1,707,0%
61659,34,1,923,0%
61659,34,1,873,0%
61659,34,1,877,0%
61660,6,1,923,0%
61660,6,1,873,0%
61661,4,1,712,0%
61661,4,1,869,0%
61662,33,1,870,0%
61662,33,1,871,0%
61662,33,1,708,0%
61663,2,1,714,0%
61663,2,1,875,0%
61664,11,1,859,0%
61665,17,1,934,0%
61665,17,1,712,0%
61665,17,1,923,0%
61666,33,1,792,0%
61666,33,1,933,0%
61666,33,1,922,0%
61666,33,1,873,0%
61667,37,1,780,0%
61667,37,1,880,0%
61667,37,1,716,0%
61668,44,1,781,0%
61668,44,1,878,0%
61668,44,1,871,0%
61669,25,1,780,0%
61670,4,1,782,0%
61670,4,1,878,0%
61670,4,1,874,0%
61671,27,1,782,0%
61672,33,1,783,0%
61672,33,1,871,0%
61672,33,1,870,0%
61672,33,1,707,0%
61673,33,1,882,0%
61674,3,1,922,0%
61674,3,1,880,0%
61675,32,1,922,0%
61675,32,1,932,0%
61675,32,1,707,0%
61676,33,1,922,0%
61676,33,1,931,0%
61676,33,1,707,0%
61677,19,1,934,0%
61677,19,1,923,0%
61677,19,1,858,0%
61678,49,1,934,0%
61678,49,1,923,0%
61678,49,1,711,0%
61679,21,1,922,0%
61679,21,1,933,0%
61680,31,1,933,0%
61680,31,1,922,0%
61680,31,1,873,0%
61681,13,1,922,0%
61681,13,1,933,0%
61681,13,1,873,0%
61681,13,1,877,0%
61682,30,1,928,0%
61682,30,1,873,0%
61683,27,1,922,0%
61683,27,1,933,0%
61684,24,1,933,0%
61684,24,1,873,0%
61685,3,1,871,0%
61686,11,1,871,0%
61686,11,1,870,0%
61686,11,1,882,0%
61687,47,1,869,0%
61687,47,1,875,0%
61688,45,1,878,0%
61688,45,1,708,0%
61689,39,1,921,0%
61689,39,1,707,0%
61690,8,1,878,0%
61690,8,1,716,0%
61691,1,1,858,0%
61691,1,1,878,0%
61692,2,1,932,0%
61692,2,1,873,0%
61693,17,1,932,0%
61693,17,1,716,0%
61694,24,1,921,0%
61694,24,1,930,0%
61694,24,1,873,0%
61695,27,1,929,0%
61696,24,1,928,0%
61696,24,1,873,0%
61697,8,1,870,0%
61698,23,1,923,0%
61698,23,1,873,0%
61699,29,1,934,0%
61699,29,1,923,0%
61699,29,1,873,0%
61700,32,1,923,0%
61700,32,1,873,0%
61701,1,1,923,0%
61701,1,1,708,0%
61701,1,1,712,0%
61702,9,1,930,0%
61702,9,1,873,0%
61703,24,1,930,0%
61703,24,1,921,0%
61704,20,1,921,0%
61704,20,1,930,0%
61705,6,1,921,0%
61705,6,1,930,0%
61705,6,1,873,0%
61706,46,1,930,0%
61706,46,1,873,0%
61707,35,1,930,0%
61707,35,1,921,0%
61707,35,1,707,0%
61707,35,1,882,0%
61708,9,1,871,0%
61708,9,1,870,0%
61709,24,1,872,0%
61709,24,1,870,0%
61709,24,1,859,0%
61710,31,1,983,0%
61710,31,1,867,0%
61711,23,1,981,0%
61711,23,1,868,0%
61711,23,1,712,0%
61711,23,1,884,0%
61712,50,1,782,0%
61713,37,1,781,0%
61713,37,1,878,0%
61714,3,1,782,0%
61714,3,1,878,0%
61714,3,1,707,0%
61714,3,1,883,0%
61714,3,1,860,0%
61715,21,1,958,0%
61715,21,1,934,0%
61715,21,1,923,0%
61715,21,1,873,0%
61716,8,1,979,0%
61716,8,1,872,0%
61716,8,1,870,0%
61716,8,1,712,0%
61717,27,1,960,0%
61717,27,1,934,0%
61717,27,1,923,0%
61718,1,1,953,0%
61718,1,1,713,0%
61719,40,1,780,0%
61719,40,1,871,0%
61719,40,1,712,0%
61719,40,1,870,0%
61720,39,1,964,0%
61721,13,1,962,0%
61722,37,1,964,0%
61722,37,1,874,0%
61723,9,1,969,0%
61723,9,1,870,0%
61723,9,1,872,0%
61724,35,1,957,0%
61724,35,1,711,0%
61725,7,1,967,0%
61725,7,1,881,0%
61726,4,1,801,0%
61726,4,1,883,0%
61727,48,1,976,0%
61727,48,1,708,0%
61728,41,1,997,0%
61729,17,1,977,0%
61729,17,1,707,0%
61730,32,1,957,0%
61731,40,1,998,0%
61731,40,1,872,0%
61732,21,1,928,0%
61732,21,1,858,0%
61733,26,1,877,0%
61734,40,1,990,0%
61734,40,1,707,0%
61735,46,1,989,0%
61735,46,1,878,0%
61735,46,1,871,0%
61735,46,1,870,0%
61736,46,1,794,0%
61736,46,1,707,0%
61737,41,1,922,0%
61737,41,1,873,0%
61738,4,1,928,0%
61739,17,1,928,0%
61740,21,1,929,0%
61741,4,1,871,0%
61741,4,1,870,0%
61742,45,1,870,0%
61742,45,1,871,0%
61742,45,1,707,0%
61743,21,1,871,0%
61743,21,1,870,0%
61744,28,1,871,0%
61744,28,1,870,0%
61745,12,1,867,0%
61746,45,1,712,0%
61746,45,1,868,0%
61747,27,1,868,0%
61747,27,1,882,0%
61748,38,1,869,0%
61748,38,1,882,0%
61749,3,1,870,0%
61750,5,1,870,0%
61751,2,1,870,0%
61751,2,1,712,0%
61752,3,1,870,0%
61752,3,1,865,0%
61753,35,1,921,0%
61754,2,1,921,0%
61754,2,1,859,0%
61754,2,1,711,0%
61755,31,1,921,0%
61755,31,1,711,0%
61756,46,1,878,0%
61756,46,1,711,0%
61756,46,1,713,0%
61757,44,1,878,0%
61757,44,1,708,0%
61758,27,1,869,0%
61759,18,1,932,0%
61759,18,1,716,0%
61759,18,1,712,0%
61760,39,1,931,0%
61760,39,1,922,0%
61760,39,1,873,0%
61761,44,1,931,0%
61761,44,1,922,0%
61761,44,1,873,0%
61762,32,1,934,0%
61762,32,1,923,0%
61762,32,1,714,0%
61762,32,1,712,0%
61763,22,1,923,0%
61763,22,1,707,0%
61763,22,1,712,0%
61764,49,1,934,0%
61764,49,1,923,0%
61764,49,1,712,0%
61765,31,1,921,0%
61765,31,1,930,0%
61765,31,1,873,0%
61766,47,1,781,0%
61766,47,1,707,0%
61767,50,1,780,0%
61767,50,1,871,0%
61767,50,1,870,0%
61768,42,1,779,0%
61768,42,1,878,0%
61768,42,1,708,0%
61769,9,1,781,0%
61769,9,1,930,0%
61769,9,1,921,0%
61769,9,1,877,0%
61770,4,1,782,0%
61770,4,1,930,0%
61770,4,1,873,0%
61771,43,1,779,0%
61771,43,1,878,0%
61771,43,1,708,0%
61772,16,1,974,0%
61772,16,1,870,0%
61772,16,1,872,0%
61772,16,1,882,0%
61773,20,1,796,0%
61773,20,1,872,0%
61773,20,1,870,0%
61773,20,1,712,0%
61774,23,1,782,0%
61774,23,1,921,0%
