BusinessEntityID,SalesOrderNumber,SalesOrderDetail,OrderDate,Product,ProductCategory,SalesAmount
19146,SO59573,71759,11/5/2013,Road Bottle Cage,Accessories,881.57
19146,SO59573,71760,11/5/2013,Water Bottle - 30 oz.,Accessories,2760.34
19146,SO59573,71761,11/5/2013,"Short-Sleeve Classic Jersey, L",Clothing,4257.56
19146,SO59573,71762,11/5/2013,AWC Logo Cap,Clothing,3943.12
8226,SO59574,71763,11/5/2013,"Road-750 Black, 52",Bikes,4245.74
8226,SO59574,71764,11/5/2013,Road Bottle Cage,Accessories,4305.79
8226,SO59574,71765,11/5/2013,Water Bottle - 30 oz.,Accessories,787.84
8226,SO59574,71766,11/5/2013,"Sport-100 Helmet, Blue",Accessories,4468.8
8226,SO59574,71767,11/5/2013,"Short-Sleeve Classic Jersey, XL",Clothing,1141.59
15102,SO59575,71768,11/5/2013,"Racing Socks, L",Clothing,2106.91
15102,SO59575,71769,11/5/2013,"Road-750 Black, 58",Bikes,4814.77
6741,SO59576,71770,11/5/2013,"Touring-1000 Blue, 50",Bikes,"2,957.87"
6741,SO59576,71771,11/5/2013,Touring Tire,Accessories,4943.54
6741,SO59576,71772,11/5/2013,Touring Tire Tube,Accessories,4890.2
6741,SO59576,71773,11/5/2013,Patch Kit/8 Patches,Accessories,722.48
12546,SO59577,71774,11/5/2013,"Touring-2000 Blue, 54",Bikes,"1,471.91"
11260,SO59578,71775,11/5/2013,"Touring-1000 Blue, 54",Bikes,629.88
11260,SO59578,71776,11/5/2013,"Sport-100 Helmet, Red",Accessories,853.03
11260,SO59578,71777,11/5/2013,"Classic Vest, M",Clothing,2150.3
12345,SO59579,71778,11/6/2013,"Mountain-200 Silver, 38",Bikes,"1,341.17"
12345,SO59579,71779,11/6/2013,Water Bottle - 30 oz.,Accessories,3730.23
12345,SO59579,71780,11/6/2013,Mountain Bottle Cage,Accessories,1449.36
13012,SO59580,71781,11/6/2013,"Mountain-200 Silver, 46",Bikes,663.90
11924,SO59581,71782,11/6/2013,Bike Wash - Dissolver,Accessories,278.11
7283,SO59582,71783,11/6/2013,ML Mountain Tire,Accessories,244.63
5593,SO59583,71784,11/6/2013,AWC Logo Cap,Clothing,288.82
5593,SO59583,71785,11/6/2013,LL Road Tire,Accessories,288.78
11119,SO59584,71786,11/6/2013,HL Mountain Tire,Accessories,1328.83
11119,SO59584,71787,11/6/2013,Mountain Tire Tube,Accessories,2423.33
11119,SO59584,71788,11/6/2013,"Sport-100 Helmet, Blue",Accessories,251.7
5425,SO59585,71789,11/6/2013,LL Road Tire,Accessories,3940.33
5425,SO59585,71790,11/6/2013,AWC Logo Cap,Clothing,4624.55
16101,SO59586,71791,11/6/2013,Mountain Tire Tube,Accessories,3868.01
16101,SO59586,71792,11/6/2013,Patch Kit/8 Patches,Accessories,1983.28
18618,SO59587,71793,11/6/2013,Road Tire Tube,Accessories,2889.59
18785,SO59588,71794,11/6/2013,"Short-Sleeve Classic Jersey, M",Clothing,3579.58
6942,SO59589,71795,11/6/2013,"Road-350-W Yellow, 40",Bikes,"3,776.42"
6942,SO59589,71796,11/6/2013,"Sport-100 Helmet, Black",Accessories,3514.92
9160,SO59590,71797,11/6/2013,"Mountain-500 Silver, 52",Bikes,2845.9
9160,SO59590,71798,11/6/2013,"Sport-100 Helmet, Black",Accessories,4901.32
9160,SO59590,71799,11/6/2013,AWC Logo Cap,Clothing,394.97
12972,SO59591,71800,11/6/2013,Road Tire Tube,Accessories,479.11
12972,SO59591,71801,11/6/2013,HL Road Tire,Accessories,4395.89
12972,SO59591,71802,11/6/2013,"Sport-100 Helmet, Black",Accessories,2962.95
11328,SO59592,71803,11/6/2013,ML Mountain Tire,Accessories,1518.27
11328,SO59592,71804,11/6/2013,Mountain Tire Tube,Accessories,1776.52
11328,SO59592,71805,11/6/2013,Fender Set - Mountain,Accessories,1958.22
11328,SO59592,71806,11/6/2013,"Sport-100 Helmet, Black",Accessories,3603.02
9215,SO59593,71807,11/6/2013,Road Tire Tube,Accessories,4939.19
9215,SO59593,71808,11/6/2013,HL Road Tire,Accessories,2057.65
9215,SO59593,71809,11/6/2013,Patch Kit/8 Patches,Accessories,1010.56
5187,SO59594,71810,11/6/2013,ML Mountain Tire,Accessories,944.12
9673,SO59595,71811,11/6/2013,ML Mountain Tire,Accessories,2090.22
9673,SO59595,71812,11/6/2013,Mountain Tire Tube,Accessories,1900.76
9673,SO59595,71813,11/6/2013,Patch Kit/8 Patches,Accessories,547.88
20348,SO59596,71814,11/6/2013,"Women's Mountain Shorts, M",Clothing,1151.25
20348,SO59596,71815,11/6/2013,"Half-Finger Gloves, L",Clothing,3463.08
16849,SO59597,71816,11/6/2013,"Women's Mountain Shorts, L",Clothing,1526.15
16849,SO59597,71817,11/6/2013,"Half-Finger Gloves, S",Clothing,4658.99
5288,SO59598,71818,11/6/2013,"Women's Mountain Shorts, S",Clothing,4461.81
5288,SO59598,71819,11/6/2013,AWC Logo Cap,Clothing,1901.5
6014,SO59599,71820,11/6/2013,Water Bottle - 30 oz.,Accessories,4422.1
6014,SO59599,71821,11/6/2013,"Sport-100 Helmet, Red",Accessories,2336.75
6014,SO59599,71822,11/6/2013,"Long-Sleeve Logo Jersey, S",Clothing,1328.09
15984,SO59600,71823,11/6/2013,Mountain Tire Tube,Accessories,4968.75
15984,SO59600,71824,11/6/2013,"Sport-100 Helmet, Black",Accessories,888.25
12210,SO59601,71825,11/6/2013,Mountain Tire Tube,Accessories,1208.8
17621,SO59602,71826,11/6/2013,Mountain Tire Tube,Accessories,1545.65
17621,SO59602,71827,11/6/2013,Patch Kit/8 Patches,Accessories,2610.63
7319,SO59603,71828,11/6/2013,Mountain Tire Tube,Accessories,3282.19
7319,SO59603,71829,11/6/2013,"Sport-100 Helmet, Red",Accessories,3466.22
7319,SO59603,71830,11/6/2013,"Short-Sleeve Classic Jersey, S",Clothing,207.03
6839,SO59604,71831,11/6/2013,Fender Set - Mountain,Accessories,2460.99
6839,SO59604,71832,11/6/2013,Mountain Bottle Cage,Accessories,3685.71
6839,SO59604,71833,11/6/2013,Hydration Pack - 70 oz.,Accessories,4538.51
6839,SO59604,71834,11/6/2013,"Long-Sleeve Logo Jersey, L",Clothing,1221.76
11593,SO59605,71835,11/6/2013,LL Mountain Tire,Accessories,1330.51
11593,SO59605,71836,11/6/2013,"Half-Finger Gloves, S",Clothing,1470.17
14210,SO59606,71837,11/6/2013,Road Tire Tube,Accessories,4076.19
14210,SO59606,71838,11/6/2013,"Sport-100 Helmet, Blue",Accessories,316.18
14210,SO59606,71839,11/6/2013,AWC Logo Cap,Clothing,1771.91
14651,SO59607,71840,11/6/2013,LL Road Tire,Accessories,3522.11
14651,SO59607,71841,11/6/2013,"Short-Sleeve Classic Jersey, S",Clothing,1140.99
11603,SO59608,71842,11/6/2013,Water Bottle - 30 oz.,Accessories,3953.09
11603,SO59608,71843,11/6/2013,"Short-Sleeve Classic Jersey, M",Clothing,4601.68
18856,SO59609,71844,11/6/2013,Touring Tire Tube,Accessories,158.11
18856,SO59609,71845,11/6/2013,Hydration Pack - 70 oz.,Accessories,3914.7
6319,SO59610,71846,11/6/2013,Touring Tire,Accessories,1966.59
6319,SO59610,71847,11/6/2013,Touring Tire Tube,Accessories,3883.71
18668,SO59611,71848,11/6/2013,HL Mountain Tire,Accessories,1632.56
18668,SO59611,71849,11/6/2013,Patch Kit/8 Patches,Accessories,2146.46
12095,SO59612,71850,11/6/2013,HL Mountain Tire,Accessories,447.08
3314,SO59613,71851,11/6/2013,HL Mountain Tire,Accessories,4208.89
3314,SO59613,71852,11/6/2013,Mountain Tire Tube,Accessories,980.27
3314,SO59613,71853,11/6/2013,"Sport-100 Helmet, Black",Accessories,2273.17
18575,SO59614,71854,11/6/2013,Fender Set - Mountain,Accessories,4747.63
18575,SO59614,71855,11/6/2013,"Sport-100 Helmet, Red",Accessories,3516.77
9081,SO59615,71856,11/6/2013,HL Mountain Tire,Accessories,1269.63
8686,SO59616,71857,11/6/2013,Fender Set - Mountain,Accessories,2685.79
8686,SO59616,71858,11/6/2013,"Long-Sleeve Logo Jersey, S",Clothing,1763.68
15649,SO59617,71859,11/6/2013,Mountain Tire Tube,Accessories,1847.24
15649,SO59617,71860,11/6/2013,HL Mountain Tire,Accessories,3885.48
4169,SO59618,71861,11/6/2013,Fender Set - Mountain,Accessories,2326.15
3709,SO59619,71862,11/6/2013,Fender Set - Mountain,Accessories,4578.05
3709,SO59619,71863,11/6/2013,All-Purpose Bike Stand,Accessories,4922.05
6457,SO59620,71864,11/6/2013,Mountain Tire Tube,Accessories,1677.97
6457,SO59620,71865,11/6/2013,HL Mountain Tire,Accessories,2496.85
6457,SO59620,71866,11/6/2013,Patch Kit/8 Patches,Accessories,1271.29
20038,SO59621,71867,11/6/2013,HL Mountain Tire,Accessories,1040.61
20038,SO59621,71868,11/6/2013,Mountain Tire Tube,Accessories,4590.84
20038,SO59621,71869,11/6/2013,"Sport-100 Helmet, Red",Accessories,4612.67
6577,SO59622,71870,11/6/2013,"Mountain-200 Black, 38",Bikes,"2,178.09"
6577,SO59622,71871,11/6/2013,Mountain Bottle Cage,Accessories,1219.72
6577,SO59622,71872,11/6/2013,Water Bottle - 30 oz.,Accessories,1867.29
6577,SO59622,71873,11/6/2013,"Sport-100 Helmet, Black",Accessories,2883.17
9996,SO59623,71874,11/6/2013,"Mountain-200 Black, 46",Bikes,"3,797.39"
9996,SO59623,71875,11/6/2013,HL Mountain Tire,Accessories,3846.36
9996,SO59623,71876,11/6/2013,Patch Kit/8 Patches,Accessories,1424.22
9431,SO59624,71877,11/6/2013,"Mountain-200 Black, 38",Bikes,"4,936.90"
9431,SO59624,71878,11/6/2013,Fender Set - Mountain,Accessories,1130.97
9431,SO59624,71879,11/6/2013,"Long-Sleeve Logo Jersey, S",Clothing,478.72
9431,SO59624,71880,11/6/2013,AWC Logo Cap,Clothing,2282.22
10322,SO59625,71881,11/6/2013,"Mountain-200 Black, 38",Bikes,"2,908.72"
10322,SO59625,71882,11/6/2013,Fender Set - Mountain,Accessories,1078.97
10322,SO59625,71883,11/6/2013,"Sport-100 Helmet, Black",Accessories,528.86
14885,SO59626,71884,11/6/2013,"Mountain-200 Silver, 46",Bikes,"3,749.54"
10445,SO59627,71885,11/6/2013,"Touring-3000 Yellow, 58",Bikes,3426.5
10445,SO59627,71886,11/6/2013,Touring Tire Tube,Accessories,4228.14
10445,SO59627,71887,11/6/2013,Touring Tire,Accessories,989.91
18199,SO59628,71888,11/6/2013,"Touring-3000 Yellow, 58",Bikes,2825.09
5237,SO59629,71889,11/6/2013,"Mountain-400-W Silver, 40",Bikes,331.52
5237,SO59629,71890,11/6/2013,"Sport-100 Helmet, Blue",Accessories,4121.05
5237,SO59629,71891,11/6/2013,"Short-Sleeve Classic Jersey, L",Clothing,4768.95
17855,SO59630,71892,11/6/2013,"Road-350-W Yellow, 40",Bikes,"1,648.52"
17855,SO59630,71893,11/6/2013,Road Bottle Cage,Accessories,2100
17855,SO59630,71894,11/6/2013,Water Bottle - 30 oz.,Accessories,3338.45
17855,SO59630,71895,11/6/2013,Hitch Rack - 4-Bike,Accessories,4396.53
13960,SO59631,71896,11/6/2013,"Road-250 Black, 44",Bikes,"1,329.46"
13960,SO59631,71897,11/6/2013,Road Tire Tube,Accessories,910.15
13960,SO59631,71898,11/6/2013,HL Road Tire,Accessories,860.67
13960,SO59631,71899,11/6/2013,Patch Kit/8 Patches,Accessories,2308.18
11451,SO59632,71900,11/6/2013,"Road-550-W Yellow, 40",Bikes,"1,385.54"
14993,SO59633,71901,11/6/2013,"Road-550-W Yellow, 44",Bikes,"1,316.63"
14993,SO59633,71902,11/6/2013,"Sport-100 Helmet, Blue",Accessories,4032.9
14993,SO59633,71903,11/6/2013,"Half-Finger Gloves, S",Clothing,3975.7
7220,SO59634,71904,11/6/2013,"Road-750 Black, 44",Bikes,3399.66
7220,SO59634,71905,11/6/2013,Water Bottle - 30 oz.,Accessories,3923.64
7220,SO59634,71906,11/6/2013,Road Bottle Cage,Accessories,4105.58
7220,SO59634,71907,11/6/2013,"Sport-100 Helmet, Black",Accessories,4219.07
3411,SO59635,71908,11/6/2013,"Road-750 Black, 44",Bikes,3295.64
3411,SO59635,71909,11/6/2013,Road Bottle Cage,Accessories,739.36
3411,SO59635,71910,11/6/2013,Water Bottle - 30 oz.,Accessories,3922.88
8905,SO59636,71911,11/6/2013,"Touring-1000 Yellow, 50",Bikes,"3,208.30"
8905,SO59636,71912,11/6/2013,"Sport-100 Helmet, Red",Accessories,254.52
13734,SO59637,71913,11/6/2013,"Touring-3000 Yellow, 58",Bikes,1179.41
13734,SO59637,71914,11/6/2013,Water Bottle - 30 oz.,Accessories,4293.23
13734,SO59637,71915,11/6/2013,Road Bottle Cage,Accessories,1292.65
13734,SO59637,71916,11/6/2013,"Sport-100 Helmet, Black",Accessories,4422.74
5913,SO59638,71917,11/6/2013,"Touring-1000 Blue, 50",Bikes,"3,294.37"
5913,SO59638,71918,11/6/2013,"Sport-100 Helmet, Red",Accessories,3476.09
5913,SO59638,71919,11/6/2013,"Half-Finger Gloves, S",Clothing,2704.07
19599,SO59639,71920,11/6/2013,"Touring-1000 Blue, 60",Bikes,"2,665.02"
19599,SO59639,71921,11/6/2013,Road Bottle Cage,Accessories,779.44
19599,SO59639,71922,11/6/2013,Water Bottle - 30 oz.,Accessories,1398.42
19599,SO59639,71923,11/6/2013,Hydration Pack - 70 oz.,Accessories,340.5
6228,SO59640,71924,11/6/2013,"Road-750 Black, 58",Bikes,2442.2
6228,SO59640,71925,11/6/2013,Water Bottle - 30 oz.,Accessories,2639.08
6228,SO59640,71926,11/6/2013,Road Bottle Cage,Accessories,4293.49
11384,SO59641,71927,11/6/2013,"Road-750 Black, 58",Bikes,2185.3
11384,SO59641,71928,11/6/2013,LL Road Tire,Accessories,3234.05
17864,SO59642,71929,11/6/2013,"Road-750 Black, 52",Bikes,4092.5
4165,SO59643,71930,11/6/2013,"Road-350-W Yellow, 44",Bikes,"2,744.42"
4165,SO59643,71931,11/6/2013,"Racing Socks, M",Clothing,1345.99
4165,SO59643,71932,11/6/2013,"Long-Sleeve Logo Jersey, XL",Clothing,186.31
9047,SO59644,71933,11/6/2013,"Road-750 Black, 48",Bikes,1083.83
9047,SO59644,71934,11/6/2013,LL Road Tire,Accessories,4886.03
9047,SO59644,71935,11/6/2013,Patch Kit/8 Patches,Accessories,4574.97
9047,SO59644,71936,11/6/2013,All-Purpose Bike Stand,Accessories,683.55
18425,SO59645,71937,11/6/2013,"Road-750 Black, 58",Bikes,1789.46
13606,SO59646,71938,11/6/2013,"Touring-1000 Yellow, 60",Bikes,809.67
13606,SO59646,71939,11/6/2013,"Racing Socks, L",Clothing,1594.42
17592,SO59647,71940,11/6/2013,"Touring-2000 Blue, 46",Bikes,"2,260.03"
17592,SO59647,71941,11/6/2013,"Sport-100 Helmet, Black",Accessories,2971.79
8185,SO59648,71942,11/7/2013,"Mountain-200 Black, 42",Bikes,951.45
8185,SO59648,71943,11/7/2013,Mountain Bottle Cage,Accessories,4187.37
8185,SO59648,71944,11/7/2013,Water Bottle - 30 oz.,Accessories,1911.29
8185,SO59648,71945,11/7/2013,AWC Logo Cap,Clothing,2991.59
8185,SO59648,71946,11/7/2013,"Sport-100 Helmet, Blue",Accessories,2450
6810,SO59649,71947,11/7/2013,"Mountain-200 Black, 38",Bikes,204.07
6810,SO59649,71948,11/7/2013,Mountain Bottle Cage,Accessories,3606.72
6810,SO59649,71949,11/7/2013,Water Bottle - 30 oz.,Accessories,2230.05
6810,SO59649,71950,11/7/2013,"Sport-100 Helmet, Black",Accessories,3497.01
18447,SO59650,71951,11/7/2013,"Mountain-200 Silver, 42",Bikes,"1,877.85"
18447,SO59650,71952,11/7/2013,HL Mountain Tire,Accessories,322.14
18447,SO59650,71953,11/7/2013,Mountain Tire Tube,Accessories,2406.39
18447,SO59650,71954,11/7/2013,"Sport-100 Helmet, Red",Accessories,2234.11
18447,SO59650,71955,11/7/2013,"Long-Sleeve Logo Jersey, S",Clothing,3671.22
14767,SO59651,71956,11/7/2013,"Mountain-200 Black, 38",Bikes,"4,334.24"
14767,SO59651,71957,11/7/2013,"Sport-100 Helmet, Blue",Accessories,2446.72
14089,SO59652,71958,11/7/2013,LL Mountain Tire,Accessories,1544
14089,SO59652,71959,11/7/2013,Patch Kit/8 Patches,Accessories,4237.89
16505,SO59653,71960,11/7/2013,LL Mountain Tire,Accessories,2012.44
16505,SO59653,71961,11/7/2013,Patch Kit/8 Patches,Accessories,182.33
16505,SO59653,71962,11/7/2013,Bike Wash - Dissolver,Accessories,1349.77
6386,SO59654,71963,11/7/2013,Road Tire Tube,Accessories,3947.62
6386,SO59654,71964,11/7/2013,ML Road Tire,Accessories,1435.85
6386,SO59654,71965,11/7/2013,Patch Kit/8 Patches,Accessories,4388.44
18468,SO59655,71966,11/7/2013,ML Road Tire,Accessories,1333.72
18468,SO59655,71967,11/7/2013,Road Tire Tube,Accessories,1625.7
18468,SO59655,71968,11/7/2013,All-Purpose Bike Stand,Accessories,319.22
19078,SO59656,71969,11/7/2013,Water Bottle - 30 oz.,Accessories,1882.56
19078,SO59656,71970,11/7/2013,"Sport-100 Helmet, Red",Accessories,3731.64
19078,SO59656,71971,11/7/2013,"Half-Finger Gloves, S",Clothing,1758.13
20073,SO59657,71972,11/7/2013,Touring Tire,Accessories,667.15
20073,SO59657,71973,11/7/2013,Touring Tire Tube,Accessories,4178.76
20073,SO59657,71974,11/7/2013,Patch Kit/8 Patches,Accessories,2536.89
20489,SO59658,71975,11/7/2013,AWC Logo Cap,Clothing,3048.14
8713,SO59659,71976,11/7/2013,Road Bottle Cage,Accessories,695.22
8713,SO59659,71977,11/7/2013,Water Bottle - 30 oz.,Accessories,3490.3
5983,SO59660,71978,11/7/2013,"Mountain-200 Black, 46",Bikes,"1,207.44"
5983,SO59660,71979,11/7/2013,Patch Kit/8 Patches,Accessories,3389.44
12914,SO59661,71980,11/7/2013,Touring Tire Tube,Accessories,815.32
12914,SO59661,71981,11/7/2013,Bike Wash - Dissolver,Accessories,4176.31
17992,SO59662,71982,11/7/2013,Mountain Tire Tube,Accessories,1504.09
17992,SO59662,71983,11/7/2013,LL Mountain Tire,Accessories,2737.04
17992,SO59662,71984,11/7/2013,Patch Kit/8 Patches,Accessories,3196.03
14942,SO59663,71985,11/7/2013,LL Mountain Tire,Accessories,2661.72
19442,SO59664,71986,11/7/2013,HL Road Tire,Accessories,852.15
19442,SO59664,71987,11/7/2013,Road Tire Tube,Accessories,3096.2
7851,SO59665,71988,11/7/2013,LL Mountain Tire,Accessories,3559.87
7851,SO59665,71989,11/7/2013,Mountain Tire Tube,Accessories,1853.87
15496,SO59666,71990,11/7/2013,LL Mountain Tire,Accessories,4840.23
4189,SO59667,71991,11/7/2013,Mountain Tire Tube,Accessories,2542.16
4189,SO59667,71992,11/7/2013,ML Mountain Tire,Accessories,3111.56
9081,SO59668,71993,11/7/2013,Mountain Bottle Cage,Accessories,427
19701,SO59669,71994,11/7/2013,"Women's Mountain Shorts, S",Clothing,1254.67
19701,SO59669,71995,11/7/2013,AWC Logo Cap,Clothing,553.47
6561,SO59670,71996,11/7/2013,"Women's Mountain Shorts, M",Clothing,1753.65
6561,SO59670,71997,11/7/2013,"Half-Finger Gloves, M",Clothing,2530.51
18494,SO59671,71998,11/7/2013,"Women's Mountain Shorts, L",Clothing,2020.77
17335,SO59672,71999,11/7/2013,"Women's Mountain Shorts, M",Clothing,1343.16
17335,SO59672,72000,11/7/2013,"Racing Socks, M",Clothing,4570.42
17292,SO59673,72001,11/7/2013,Water Bottle - 30 oz.,Accessories,2082.5
13931,SO59674,72002,11/7/2013,Water Bottle - 30 oz.,Accessories,1191.41
13931,SO59674,72003,11/7/2013,Bike Wash - Dissolver,Accessories,2964.43
16480,SO59675,72004,11/7/2013,LL Mountain Tire,Accessories,948.28
17391,SO59676,72005,11/7/2013,LL Road Tire,Accessories,2305.41
17391,SO59676,72006,11/7/2013,Patch Kit/8 Patches,Accessories,4129.63
12607,SO59677,72007,11/7/2013,Water Bottle - 30 oz.,Accessories,4127.96
12607,SO59677,72008,11/7/2013,"Sport-100 Helmet, Red",Accessories,4370.81
12607,SO59677,72009,11/7/2013,"Long-Sleeve Logo Jersey, XL",Clothing,2802.94
17225,SO59678,72010,11/7/2013,Road Tire Tube,Accessories,4706.57
17225,SO59678,72011,11/7/2013,"Long-Sleeve Logo Jersey, M",Clothing,254.42
13935,SO59679,72012,11/7/2013,Road Tire Tube,Accessories,2705.17
13935,SO59679,72013,11/7/2013,"Sport-100 Helmet, Blue",Accessories,3253.5
2468,SO59680,72014,11/7/2013,Touring Tire,Accessories,2488.77
2468,SO59680,72015,11/7/2013,Touring Tire Tube,Accessories,750.89
2468,SO59680,72016,11/7/2013,"Sport-100 Helmet, Blue",Accessories,1581.97
20542,SO59681,72017,11/7/2013,Touring Tire,Accessories,3686.53
20542,SO59681,72018,11/7/2013,Touring Tire Tube,Accessories,840.86
20542,SO59681,72019,11/7/2013,"Sport-100 Helmet, Blue",Accessories,3059.68
10662,SO59682,72020,11/7/2013,HL Mountain Tire,Accessories,1809.28
4772,SO59683,72021,11/7/2013,Water Bottle - 30 oz.,Accessories,1597.32
4772,SO59683,72022,11/7/2013,Mountain Bottle Cage,Accessories,3343.85
15306,SO59684,72023,11/7/2013,Water Bottle - 30 oz.,Accessories,3279.51
15306,SO59684,72024,11/7/2013,Mountain Bottle Cage,Accessories,3840.65
10382,SO59685,72025,11/7/2013,"Road-350-W Yellow, 48",Bikes,719.13
11799,SO59686,72026,11/7/2013,"Mountain-500 Black, 44",Bikes,1645.25
11799,SO59686,72027,11/7/2013,Water Bottle - 30 oz.,Accessories,2849.56
11799,SO59686,72028,11/7/2013,Mountain Bottle Cage,Accessories,1958.53
3679,SO59687,72029,11/7/2013,"Mountain-400-W Silver, 40",Bikes,4298.01
3679,SO59687,72030,11/7/2013,"Sport-100 Helmet, Black",Accessories,2430.88
7318,SO59688,72031,11/7/2013,"Mountain-200 Silver, 42",Bikes,"2,750.68"
7318,SO59688,72032,11/7/2013,Mountain Tire Tube,Accessories,2552.34
7318,SO59688,72033,11/7/2013,HL Mountain Tire,Accessories,3446.84
7318,SO59688,72034,11/7/2013,"Sport-100 Helmet, Black",Accessories,392.41
7318,SO59688,72035,11/7/2013,"Short-Sleeve Classic Jersey, S",Clothing,1468.89
7318,SO59688,72036,11/7/2013,AWC Logo Cap,Clothing,4914.01
11796,SO59689,72037,11/7/2013,"Mountain-200 Black, 46",Bikes,"4,749.33"
11796,SO59689,72038,11/7/2013,"Sport-100 Helmet, Black",Accessories,2497.08
16151,SO59690,72039,11/7/2013,"Road-350-W Yellow, 40",Bikes,345.16
20721,SO59691,72040,11/7/2013,"Road-250 Black, 48",Bikes,"2,695.01"
20721,SO59691,72041,11/7/2013,Road Bottle Cage,Accessories,2947.91
18123,SO59692,72042,11/7/2013,"Road-250 Black, 44",Bikes,299.59
3073,SO59693,72043,11/7/2013,"Road-750 Black, 44",Bikes,3527.84
9969,SO59694,72044,11/7/2013,"Road-750 Black, 52",Bikes,4158.82
9969,SO59694,72045,11/7/2013,"Sport-100 Helmet, Black",Accessories,2329.37
9489,SO59695,72046,11/7/2013,"Touring-1000 Yellow, 50",Bikes,"4,214.82"
9489,SO59695,72047,11/7/2013,Road Bottle Cage,Accessories,268.47
9489,SO59695,72048,11/7/2013,Water Bottle - 30 oz.,Accessories,1706.86
20092,SO59696,72049,11/7/2013,"Touring-1000 Yellow, 46",Bikes,"1,403.45"
20092,SO59696,72050,11/7/2013,"Sport-100 Helmet, Black",Accessories,1993.54
5353,SO59697,72051,11/7/2013,"Touring-3000 Yellow, 54",Bikes,4155.78
5353,SO59697,72052,11/7/2013,Road Bottle Cage,Accessories,3619.25
5353,SO59697,72053,11/7/2013,Water Bottle - 30 oz.,Accessories,2450.67
5353,SO59697,72054,11/7/2013,Hydration Pack - 70 oz.,Accessories,365.92
2713,SO59698,72055,11/7/2013,"Touring-1000 Yellow, 50",Bikes,803.49
2713,SO59698,72056,11/7/2013,"Short-Sleeve Classic Jersey, S",Clothing,3773.33
13216,SO59699,72057,11/7/2013,"Road-750 Black, 48",Bikes,1332.48
13216,SO59699,72058,11/7/2013,Road Bottle Cage,Accessories,4224.48
13216,SO59699,72059,11/7/2013,Water Bottle - 30 oz.,Accessories,2145.31
13216,SO59699,72060,11/7/2013,Hydration Pack - 70 oz.,Accessories,3821.21
7725,SO59700,72061,11/7/2013,"Road-750 Black, 52",Bikes,1971.22
7725,SO59700,72062,11/7/2013,LL Road Tire,Accessories,4280.85
7725,SO59700,72063,11/7/2013,Road Tire Tube,Accessories,2378.96
7725,SO59700,72064,11/7/2013,"Classic Vest, S",Clothing,838.86
7725,SO59700,72065,11/7/2013,"Sport-100 Helmet, Black",Accessories,4506.42
4568,SO59701,72066,11/7/2013,"Road-550-W Yellow, 42",Bikes,"3,209.48"
4568,SO59701,72067,11/7/2013,"Sport-100 Helmet, Blue",Accessories,4522.92
12675,SO59702,72068,11/7/2013,"Road-550-W Yellow, 42",Bikes,"4,752.96"
12675,SO59702,72069,11/7/2013,"Long-Sleeve Logo Jersey, L",Clothing,1620.16
19686,SO59703,72070,11/7/2013,"Road-750 Black, 48",Bikes,3013.74
19686,SO59703,72071,11/7/2013,"Sport-100 Helmet, Red",Accessories,1117.45
6952,SO59704,72072,11/7/2013,"Road-750 Black, 52",Bikes,1308.44
6952,SO59704,72073,11/7/2013,Road Bottle Cage,Accessories,3359.54
6952,SO59704,72074,11/7/2013,Water Bottle - 30 oz.,Accessories,2033.23
6952,SO59704,72075,11/7/2013,Hydration Pack - 70 oz.,Accessories,3720.91
12393,SO59705,72076,11/7/2013,"Road-750 Black, 48",Bikes,1028.04
12393,SO59705,72077,11/7/2013,Road Bottle Cage,Accessories,3894.95
12393,SO59705,72078,11/7/2013,Water Bottle - 30 oz.,Accessories,1727.82
12393,SO59705,72079,11/7/2013,Bike Wash - Dissolver,Accessories,2418.36
12393,SO59705,72080,11/7/2013,Hitch Rack - 4-Bike,Accessories,4416.14
9950,SO59706,72081,11/7/2013,"Touring-1000 Blue, 54",Bikes,143.04
9950,SO59706,72082,11/7/2013,Road Bottle Cage,Accessories,1209
9950,SO59706,72083,11/7/2013,Water Bottle - 30 oz.,Accessories,4210.93
9950,SO59706,72084,11/7/2013,"Sport-100 Helmet, Black",Accessories,4675.48
5906,SO59707,72085,11/7/2013,"Touring-2000 Blue, 46",Bikes,"3,267.36"
5906,SO59707,72086,11/7/2013,Road Bottle Cage,Accessories,631.17
17327,SO59708,72087,11/7/2013,"Touring-3000 Yellow, 44",Bikes,4543.54
17327,SO59708,72088,11/7/2013,"Half-Finger Gloves, S",Clothing,513.5
17327,SO59708,72089,11/7/2013,"Sport-100 Helmet, Black",Accessories,2283.16
4329,SO59709,72090,11/8/2013,"Mountain-200 Black, 38",Bikes,400.93
4329,SO59709,72091,11/8/2013,Mountain Tire Tube,Accessories,3615.91
4329,SO59709,72092,11/8/2013,HL Mountain Tire,Accessories,2043.78
4329,SO59709,72093,11/8/2013,"Sport-100 Helmet, Blue",Accessories,2763.89
4329,SO59709,72094,11/8/2013,"Long-Sleeve Logo Jersey, M",Clothing,4408.99
19280,SO59710,72095,11/8/2013,Fender Set - Mountain,Accessories,696.4
19280,SO59710,72096,11/8/2013,Patch Kit/8 Patches,Accessories,3883.08
19907,SO59711,72097,11/8/2013,LL Road Tire,Accessories,858.1
19907,SO59711,72098,11/8/2013,Patch Kit/8 Patches,Accessories,3755.24
9305,SO59712,72099,11/8/2013,Mountain Bottle Cage,Accessories,4468.55
